"subj","cue_pred","block","trial","cond","exp_name","cue_delay","targ_right","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt.x","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","trial_sample_beg","trial_time_beg","trial_sample_end","trial_time_end","cue_sample","cue_time","blink_latency_sample","blink_latency_time","blink_window_sample","blink_window_time","targ_sample","targ_time","resp_sample","resp_time","shutter_sample_beg","shutter_time_beg","shutter_sample_end","shutter_time_end","cue_resp_sample","cue_resp_time","tot_trial_samples","tot_trial_time","samples_per_s","blank_sample_beg","blank_sample_end","tot_blank_samples","blank_time_beg","blank_time_end","tot_blank_time","rt.y","nonart","excl_reason"
1,1,1,3,"v","eb3",0.474,1,1,0.9,0,170.337357997894,172.677117109299,0,1,0.339983940124512,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,339.983940124512,3917278,170.34,3919618,172.68,3917749,170.81,3918649,171.71,3918649,171.71,3918649,171.71,3918999,172.06,NA,NA,NA,NA,NA,NA,2340,2.34,999.999999999999,3918066,3918214,150,0.788,0.936,0.148,1.72,1,NA
1,1,1,30,"a","eb3",0.44,1,1,0.9,0.194657451127471,272.602734088898,274.822801113129,0.379867076873779,1,0.380209922790527,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,380.209922790527,5384417,272.6,5386637,274.82,5384848,273.03,5385738,273.92,5385738,273.92,5385738,273.92,5386129,274.31,5385428,273.61,5385228,273.41,5385228,273.41,2220,2.21999999999997,1000.00000000001,5385234,5385426,194,0.817,1.009,0.192,1.70999999999998,0,NA
1,1,1,30,"v","eb3",0.483,0,1,0.9,0,248.092857122421,250.052777051926,0,1,0.340075969696045,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,340.075969696045,3995038,248.09,3996998,250.05,3995519,248.57,3996418,249.47,3996418,249.47,3996418,249.47,3996769,249.82,NA,NA,NA,NA,NA,NA,1960,1.96000000000001,999.999999999996,3995722,3995916,196,0.684,0.878,0.194,1.72999999999999,1,NA
1,1,1,31,"a","eb3",0.458,0,1,0.9,0.210287337095806,275.662842035294,279.752876996994,0.350008964538574,1,0.310030937194824,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.030937194824,5387477,275.66,5391567,279.75,5387928,276.11,5388818,277,5388818,277,5388818,277,5389139,277.32,5388498,276.68,5388278,276.46,5388278,276.46,4090,4.08999999999997,1000.00000000001,5388284,5388496,214,0.807,1.019,0.212,1.65999999999997,0,NA
1,1,1,31,"v","eb3",0.32,1,1,0.9,0,250.892728090286,252.622649908066,0,1,0.289943933486938,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.943933486938,3997838,250.89,3999568,252.62,3998159,251.21,3999059,252.11,3999059,252.11,3999059,252.11,3999359,252.41,NA,NA,NA,NA,NA,NA,1730,1.73000000000002,999.99999999999,3998410,3998620,212,0.572,0.782,0.21,1.52000000000001,1,NA
1,1,1,32,"a","eb3",0.412,0,1,0.9,0.295156700409654,280.592848062515,282.602824211121,0.339931011199951,1,0.320059061050415,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.059061050415,5392407,280.59,5394417,282.6,5392818,281,5393708,281.89,5393708,281.89,5393708,281.89,5394039,282.22,5393458,281.64,5393158,281.34,5393158,281.34,2010,2.01000000000005,999.999999999976,5393164,5393456,294,0.757,1.049,0.292,1.63000000000005,0,NA
1,1,1,32,"v","eb3",0.494,0,1,0.9,0,253.462625026703,255.452527046204,0,1,0.340012073516846,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,340.012073516846,4000408,253.46,4002398,255.45,4000899,253.95,4001799,254.85,4001799,254.85,4001799,254.85,4002149,255.2,NA,NA,NA,NA,NA,NA,1990,1.98999999999998,1000.00000000001,4001112,4001360,250,0.704,0.952,0.248,1.73999999999998,1,NA
1,1,1,33,"a","eb3",0.453,1,1,0.9,0.230529963756125,283.442879199982,286.782918214798,0.3000168800354,1,0.299973964691162,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.973964691162,5395257,283.44,5398597,286.78,5395708,283.89,5396598,284.78,5396598,284.78,5396598,284.78,5396909,285.09,5396248,284.43,5396008,284.19,5396008,284.19,3340,3.33999999999997,1000.00000000001,5396014,5396246,234,0.757,0.989,0.232,1.64999999999998,0,NA
1,1,1,33,"v","eb3",0.348,0,1,0.9,0,256.292495012283,258.122429132462,0,1,0.319981098175049,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.981098175049,4003238,256.29,4005068,258.12,4003579,256.63,4004479,257.53,4004479,257.53,4004479,257.53,4004809,257.86,NA,NA,NA,NA,NA,NA,1830,1.82999999999998,1000.00000000001,4003836,4004034,200,0.598,0.796,0.198,1.56999999999999,1,NA
1,1,1,34,"a","eb3",0.306,0,1,0.9,0.223971949986992,287.622919082642,289.482959032059,0.439992904663086,1,0.319998979568481,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.998979568481,5399437,287.62,5401297,289.48,5399738,287.92,5400628,288.81,5400628,288.81,5400628,288.81,5400959,289.14,5400408,288.59,5400178,288.36,5400178,288.36,1860,1.86000000000001,999.999999999993,5400184,5400410,228,0.747,0.973,0.226,1.51999999999998,0,NA
1,1,1,34,"v","eb3",0.498,1,0,0.9,0,258.962376117706,260.882396936417,0,1,0.290007829666138,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,290.007829666138,4005908,258.96,4007828,260.88,4006399,259.45,4007299,260.35,4007299,260.35,4007299,260.35,4007599,260.65,NA,NA,NA,NA,NA,NA,1920,1.92000000000002,999.999999999992,4006612,4006810,200,0.704,0.902,0.198,1.69,1,NA
1,1,1,35,"a","eb3",0.418,0,1,0.9,0.130081068039289,290.322946071625,293.142991065979,0.340022087097168,1,0.390056133270264,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.056133270264,5402137,290.32,5404957,293.14,5402548,290.73,5403438,291.62,5403438,291.62,5403438,291.62,5403838,292.02,5403028,291.21,5402888,291.07,5402888,291.07,2820,2.81999999999999,1000,5402894,5403026,134,0.757,0.889,0.132,1.69999999999999,0,NA
1,1,1,35,"v","eb3",0.397,0,1,0.9,0,261.722234964371,263.572163105011,0,1,0.339965105056763,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,339.965105056763,4008668,261.72,4010518,263.57,4009059,262.11,4009959,263.01,4009959,263.01,4009959,263.01,4010309,263.36,NA,NA,NA,NA,NA,NA,1850,1.84999999999997,1000.00000000002,4009308,4009504,198,0.64,0.836,0.196,1.63999999999999,1,NA
1,1,1,36,"v","eb3",0.34,1,1,0.9,0,264.412102937698,266.252092123032,0,1,0.299991130828857,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.991130828857,4011358,264.41,4013198,266.25,4011699,264.75,4012599,265.65,4012599,265.65,4012599,265.65,4012909,265.96,NA,NA,NA,NA,NA,NA,1840,1.83999999999997,1000.00000000001,4011932,4012176,246,0.574,0.818,0.244,1.54999999999995,1,NA
1,1,1,37,"a","eb3",0.345,1,1,0.9,0.21411396475742,297.0730240345,300.472993135452,0.449826955795288,1,0.280049085617065,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.049085617065,5408887,297.07,5412287,300.47,5409228,297.41,5410118,298.3,5410118,298.3,5410118,298.3,5410409,298.59,5409898,298.08,5409678,297.86,5409678,297.86,3400,3.40000000000003,999.99999999999,5409684,5409896,214,0.797,1.009,0.212,1.51999999999998,0,NA
1,1,1,37,"v","eb3",0.483,0,0,0.9,0,267.09205698967,269.011996984482,0,1,0.32002592086792,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,320.02592086792,4014038,267.09,4015958,269.01,4014519,267.57,4015419,268.47,4015419,268.47,4015419,268.47,4015749,268.8,NA,NA,NA,NA,NA,NA,1920,1.92000000000002,999.999999999992,4014768,4014940,174,0.73,0.902,0.172,1.71000000000004,1,NA
1,1,1,38,"a","eb3",0.321,1,0,0.9,0.222900272694727,301.312987089157,303.263075113297,0.350022077560425,1,0.330037117004395,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,330.037117004395,5413127,301.31,5415077,303.26,5413448,301.63,5414338,302.52,5414338,302.52,5414338,302.52,5414679,302.86,5414028,302.21,5413798,301.98,5413798,301.98,1950,1.94999999999999,1000.00000000001,5413804,5414026,224,0.677,0.899,0.222,1.55000000000001,0,NA
1,1,1,38,"v","eb3",0.435,1,1,0.9,0,269.851891994476,271.681870937347,0,1,0.289995908737183,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.995908737183,4016798,269.85,4018628,271.68,4017229,270.28,4018128,271.18,4018128,271.18,4018128,271.18,4018429,271.48,NA,NA,NA,NA,NA,NA,1830,1.82999999999998,1000.00000000001,4017456,4017672,218,0.658,0.874,0.216,1.63,1,NA
1,1,1,39,"a","eb3",0.374,0,1,0.9,0.242112113903759,304.103108167648,306.74309015274,0.279839992523193,1,0.340005874633789,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,340.005874633789,5415917,304.1,5418557,306.74,5416288,304.47,5417178,305.36,5417178,305.36,5417178,305.36,5417528,305.71,5416818,305,5416568,304.75,5416568,304.75,2640,2.63999999999999,1000.00000000001,5416574,5416814,242,0.657,0.897,0.24,1.60999999999996,0,NA
1,1,1,39,"v","eb3",0.404,1,1,0.9,0,272.521898031235,274.371778011322,0,1,0.32998514175415,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.98514175415,4019468,272.52,4021318,274.37,4019868,272.92,4020768,273.82,4020768,273.82,4020768,273.82,4021109,274.16,NA,NA,NA,NA,NA,NA,1850,1.85000000000002,999.999999999988,4020112,4020294,184,0.644,0.826,0.182,1.64000000000004,1,NA
1,1,1,4,"a","eb3",0.436,0,1,0.9,0.254442358834027,177.091956138611,182.712031126022,0.820024013519287,1,0.519982099533081,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,519.982099533081,5288907,177.09,5294527,182.71,5289338,177.52,5290228,178.41,5290228,178.41,5290228,178.41,5290759,178.94,5290228,178.41,5290158,178.34,5290158,178.34,5620,5.62,999.999999999999,5290164,5290226,64,1.257,1.319,0.0619999999999998,1.84999999999999,0,NA
1,1,1,4,"v","eb3",0.46,1,1,0.9,0,173.517058134079,177.136783123016,0,1,0.480103015899658,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,480.103015899658,3920458,173.52,3924078,177.14,3920919,173.98,3921818,174.88,3921818,174.88,3921818,174.88,3922309,175.37,NA,NA,NA,NA,NA,NA,3620,3.61999999999998,1000.00000000001,3921292,3921530,240,0.834,1.072,0.238,1.84999999999999,1,NA
1,1,1,40,"a","eb3",0.394,1,1,0.9,0.312715836854764,307.583087205887,309.58310508728,0.290043115615845,1,0.269999980926514,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,269.999980926514,5419397,307.58,5421397,309.58,5419788,307.97,5420678,308.86,5420678,308.86,5420678,308.86,5420959,309.14,5420398,308.58,5420078,308.26,5420078,308.26,2000,2,1000,5420084,5420400,318,0.687,1.003,0.316,1.56,0,NA
1,1,1,40,"v","eb3",0.443,0,1,0.9,0,275.211693048477,277.101640939713,0,1,0.360049962997437,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,360.049962997437,4022158,275.21,4024048,277.1,4022599,275.65,4023499,276.55,4023499,276.55,4023499,276.55,4023869,276.92,NA,NA,NA,NA,NA,NA,1890,1.89000000000004,999.999999999977,4022862,4023062,202,0.704,0.904,0.2,1.71000000000004,1,NA
1,1,1,41,"a","eb3",0.31,0,1,0.9,0.297635509488265,310.40311217308,313.063149213791,0.320006847381592,1,0.370010137557983,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.010137557983,5422217,310.4,5424877,313.06,5422518,310.7,5423408,311.59,5423408,311.59,5423408,311.59,5423789,311.97,5423138,311.32,5422838,311.02,5422838,311.02,2660,2.66000000000003,999.999999999991,5422844,5423136,294,0.627,0.919,0.292,1.57000000000005,0,NA
1,1,1,41,"v","eb3",0.407,0,1,0.9,0,277.941607952118,279.971525907516,0,1,0.40995192527771,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,409.95192527771,4024888,277.94,4026918,279.97,4025289,278.34,4026189,279.24,4026189,279.24,4026189,279.24,4026609,279.66,NA,NA,NA,NA,NA,NA,2030,2.03000000000003,999.999999999985,4025744,4025920,178,0.856,1.032,0.176,1.72000000000003,1,NA
1,1,1,42,"a","eb3",0.393,1,0,0.9,0.232117503069669,313.903137207031,315.763245105743,0.330041885375977,1,0.310063123703003,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,310.063123703003,5425717,313.9,5427577,315.76,5426108,314.29,5426998,315.18,5426998,315.18,5426998,315.18,5427319,315.5,5426678,314.86,5426438,314.62,5426438,314.62,1860,1.86000000000001,999.999999999993,5426444,5426676,234,0.727,0.959,0.232,1.60000000000002,0,NA
1,1,1,42,"v","eb3",0.366,0,0,0.9,0,280.811496019363,282.701491117477,0,1,0.319991111755371,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,319.991111755371,4027758,280.81,4029648,282.7,4028119,281.17,4029019,282.07,4029019,282.07,4029019,282.07,4029349,282.4,NA,NA,NA,NA,NA,NA,1890,1.88999999999999,1000.00000000001,4028380,4028570,192,0.622,0.812,0.19,1.58999999999997,1,NA
1,1,1,43,"a","eb3",0.488,1,1,0.9,0.240616065947558,316.603277206421,318.583245038986,0.339972972869873,1,0.27017617225647,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,270.17617225647,5428417,316.6,5430397,318.58,5428898,317.08,5429788,317.97,5429788,317.97,5429788,317.97,5430069,318.25,5429487,317.67,5429238,317.42,5429238,317.42,1980,1.97999999999996,1000.00000000002,5429244,5429484,242,0.827,1.067,0.24,1.64999999999998,0,NA
1,1,1,43,"v","eb3",0.433,0,1,0.9,0,283.541448116302,285.571415901184,0,1,0.339977025985718,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,339.977025985718,4030488,283.54,4032518,285.57,4030919,283.97,4031819,284.87,4031819,284.87,4031819,284.87,4032169,285.22,NA,NA,NA,NA,NA,NA,2030,2.02999999999997,1000.00000000001,4031196,4031400,206,0.708,0.912,0.204,1.68000000000001,1,NA
1,1,1,44,"v","eb3",0.4,1,0,0.9,0,286.411325931549,288.341304063797,0,1,0.289968967437744,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,289.968967437744,4033358,286.41,4035288,288.34,4033759,286.81,4034659,287.71,4034659,287.71,4034659,287.71,4034959,288.01,NA,NA,NA,NA,NA,NA,1930,1.92999999999995,1000.00000000003,4034064,4034250,188,0.706,0.892,0.186,1.59999999999997,1,NA
1,1,1,45,"a","eb3",0.431,0,1,0.9,0.257396334304158,324.383295059204,326.393346071243,0.289977073669434,1,0.30002498626709,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,300.02498626709,5436197,324.38,5438207,326.39,5436628,324.81,5437518,325.7,5437518,325.7,5437518,325.7,5437829,326.01,5437178,325.36,5436918,325.1,5436918,325.1,2010,2.00999999999999,1000,5436924,5437176,254,0.727,0.979,0.252,1.63,0,NA
1,1,1,45,"v","eb3",0.376,0,1,0.9,0,289.181271076202,291.071206092834,0,1,0.329962968826294,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.962968826294,4036128,289.18,4038018,291.07,4036499,289.55,4037399,290.45,4037399,290.45,4037399,290.45,4037739,290.79,NA,NA,NA,NA,NA,NA,1890,1.88999999999999,1000.00000000001,4036784,4036950,168,0.656,0.822,0.166,1.61000000000001,1,NA
1,1,1,46,"a","eb3",0.487,1,1,0.9,0.216341439858417,327.233362197876,331.303417205811,0.300050973892212,1,0.239999055862427,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,239.999055862427,5439047,327.23,5443117,331.3,5439528,327.71,5440418,328.6,5440418,328.6,5440418,328.6,5440668,328.85,5440048,328.23,5439828,328.01,5439828,328.01,4070,4.06999999999999,1000,5439834,5440046,214,0.787,0.999,0.212,1.62,0,NA
1,1,1,46,"v","eb3",0.33,1,1,0.9,0,291.891144037247,293.651083946228,0,1,0.270009994506836,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.009994506836,4038838,291.89,4040598,293.65,4039169,292.22,4040069,293.12,4040069,293.12,4040069,293.12,4040349,293.4,NA,NA,NA,NA,NA,NA,1760,1.75999999999999,1000.00000000001,4039406,4039612,208,0.568,0.774,0.206,1.50999999999999,1,NA
1,1,1,47,"a","eb3",0.36,1,1,0.9,0.264036007098118,332.143335103989,333.993421077728,0.300081014633179,1,0.289950132369995,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.950132369995,5443957,332.14,5445807,333.99,5444308,332.49,5445198,333.38,5445198,333.38,5445198,333.38,5445499,333.68,5444878,333.06,5444608,332.79,5444608,332.79,1850,1.85000000000002,999.999999999988,5444614,5444876,264,0.657,0.919,0.262,1.54000000000002,0,NA
1,1,1,47,"v","eb3",0.33,1,1,0.9,0,294.49108505249,296.281096935272,0,1,0.30998706817627,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.98706817627,4041438,294.49,4043228,296.28,4041769,294.82,4042669,295.72,4042669,295.72,4042669,295.72,4042989,296.04,NA,NA,NA,NA,NA,NA,1790,1.78999999999996,1000.00000000002,4042030,4042198,170,0.592,0.76,0.168,1.55000000000001,1,NA
1,1,1,48,"a","eb3",0.415,0,1,0.9,0.171630131715205,334.833429098129,336.773438215256,0.300027132034302,1,0.319991111755371,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.991111755371,5446647,334.83,5448587,336.77,5447058,335.24,5447948,336.13,5447948,336.13,5447948,336.13,5448279,336.46,5447538,335.72,5447358,335.54,5447358,335.54,1940,1.94,1000,5447364,5447536,174,0.717,0.889,0.172,1.63,0,NA
1,1,1,48,"v","eb3",0.407,1,1,0.9,0,297.121020078659,299.000957012177,0,1,0.350001096725464,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,350.001096725464,4044068,297.12,4045948,299,4044469,297.52,4045369,298.42,4045369,298.42,4045369,298.42,4045729,298.78,NA,NA,NA,NA,NA,NA,1880,1.88,1000,4044746,4044938,194,0.678,0.87,0.192,1.65999999999997,1,NA
1,1,1,49,"a","eb3",0.36,0,1,0.9,0.249813233680737,337.613452196121,339.653491020203,0,1,0.41997218132019,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,419.97218132019,5449427,337.61,5451467,339.65,5449778,337.96,5450668,338.85,5450668,338.85,5450668,338.85,5451099,339.28,NA,NA,NA,NA,NA,NA,2040,2.03999999999996,1000.00000000002,5450082,5450240,160,0.655,0.813,0.158,1.66999999999996,0,NA
1,1,1,49,"v","eb3",0.46,0,1,0.9,0,299.840919971466,301.790863990784,0,1,0.349936008453369,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.936008453369,4046788,299.84,4048738,301.79,4047249,300.3,4048149,301.2,4048149,301.2,4048149,301.2,4048509,301.56,NA,NA,NA,NA,NA,NA,1950,1.95000000000005,999.999999999977,4047516,4047692,178,0.728,0.904,0.176,1.72000000000003,1,NA
1,1,1,5,"a","eb3",0.447,1,1,0.9,0.297863599534042,183.552000999451,185.76204419136,0.350000858306885,1,0.300018072128296,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,300.018072128296,5295367,183.55,5297577,185.76,5295808,183.99,5296698,184.88,5296698,184.88,5296698,184.88,5297009,185.19,5296458,184.64,5296158,184.34,5296158,184.34,2210,2.20999999999998,1000.00000000001,5296164,5296456,294,0.797,1.089,0.292,1.63999999999999,0,NA
1,1,1,5,"v","eb3",0.305,1,1,0.9,0,177.97672700882,180.326594114304,0,1,0.420000076293945,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,420.000076293945,3924918,177.98,3927268,180.33,3925219,178.28,3926119,179.18,3926119,179.18,3926119,179.18,3926549,179.61,NA,NA,NA,NA,NA,NA,2350,2.35000000000002,999.99999999999,3925724,3925842,120,0.806,0.924,0.118,1.63000000000002,1,NA
1,1,1,50,"a","eb3",0.326,0,1,0.9,0.177447967276917,340.493484020233,342.673500061035,0.370001077651978,1,0.410033941268921,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,410.033941268921,5452307,340.49,5454487,342.67,5452628,340.81,5453518,341.7,5453518,341.7,5453518,341.7,5453939,342.12,5453178,341.36,5452998,341.18,5452998,341.18,2180,2.18000000000001,999.999999999997,5453004,5453176,174,0.697,0.869,0.172,1.63,0,NA
1,1,1,50,"v","eb3",0.459,1,1,0.9,0,302.630841016769,304.530822038651,0,1,0.289989948272705,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.989948272705,4049578,302.63,4051478,304.53,4050029,303.08,4050929,303.98,4050929,303.98,4050929,303.98,4051229,304.28,NA,NA,NA,NA,NA,NA,1900,1.89999999999998,1000.00000000001,4050242,4050398,158,0.664,0.82,0.156,1.64999999999998,1,NA
1,1,1,51,"a","eb3",0.444,1,1,0.9,0.19888153516164,343.513511180878,347.773588180542,0.330083847045898,1,0.26000189781189,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,260.00189781189,5455327,343.51,5459587,347.77,5455768,343.95,5456658,344.84,5456658,344.84,5456658,344.84,5456929,345.11,5456298,344.48,5456098,344.28,5456098,344.28,4260,4.25999999999999,1000,5456104,5456296,194,0.777,0.969,0.192,1.60000000000002,0,NA
1,1,1,51,"v","eb3",0.498,1,1,0.9,0,305.370764970779,307.360687017441,0,1,0.349984884262085,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.984884262085,4052318,305.37,4054308,307.36,4052809,305.86,4053708,306.76,4053708,306.76,4053708,306.76,4054069,307.12,NA,NA,NA,NA,NA,NA,1990,1.99000000000001,999.999999999995,4053046,4053232,188,0.728,0.914,0.186,1.75,1,NA
1,1,1,52,"v","eb3",0.355,0,1,0.9,0,308.200742959976,310.050632953644,0,1,0.32000207901001,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.00207901001,4055148,308.2,4056998,310.05,4055499,308.55,4056399,309.45,4056399,309.45,4056399,309.45,4056729,309.78,NA,NA,NA,NA,NA,NA,1850,1.85000000000002,999.999999999988,4055760,4055976,218,0.612,0.828,0.216,1.57999999999998,1,NA
1,1,1,53,"a","eb3",0.455,1,0,0.9,0.251756831060078,352.423576116562,355.68367099762,0.350029945373535,1,0.439998149871826,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,439.998149871826,5464237,352.42,5467497,355.68,5464688,352.87,5465578,353.76,5465578,353.76,5465578,353.76,5466029,354.21,5465298,353.48,5465038,353.22,5465038,353.22,3260,3.25999999999999,1000,5465044,5465296,254,0.807,1.059,0.252,1.78999999999996,0,NA
1,1,1,53,"v","eb3",0.332,0,0,0.9,0,310.890588998795,312.720586061478,0,1,0.309961080551147,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.961080551147,4057838,310.89,4059668,312.72,4058169,311.22,4059068,312.12,4059068,312.12,4059068,312.12,4059389,312.44,NA,NA,NA,NA,NA,NA,1830,1.83000000000004,999.999999999978,4058408,4058554,148,0.57,0.716,0.146,1.55000000000001,1,NA
1,1,1,54,"a","eb3",0.319,0,1,0.9,0.193160901162248,356.523667097092,358.393676996231,0.310028076171875,1,0.330032110214233,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.032110214233,5468337,356.52,5470207,358.39,5468648,356.83,5469538,357.72,5469538,357.72,5469538,357.72,5469879,358.06,5469158,357.34,5468958,357.14,5468958,357.14,1870,1.87,999.999999999998,5468964,5469156,194,0.627,0.819,0.192,1.54000000000002,0,NA
1,1,1,54,"v","eb3",0.363,0,1,0.9,0,313.540584087372,315.370461940765,0,1,0.349957942962646,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.957942962646,4060488,313.54,4062318,315.37,4060848,313.9,4061749,314.8,4061749,314.8,4061749,314.8,4062109,315.16,NA,NA,NA,NA,NA,NA,1830,1.82999999999998,1000.00000000001,4061138,4061306,170,0.65,0.818,0.168,1.62,1,NA
1,1,1,55,"a","eb3",0.335,1,1,0.9,0.298183329822511,359.233687162399,362.383730173111,0.309988021850586,1,0.280003070831299,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.003070831299,5471047,359.23,5474197,362.38,5471378,359.56,5472268,360.45,5472268,360.45,5472268,360.45,5472559,360.74,5471988,360.17,5471688,359.87,5471688,359.87,3150,3.14999999999998,1000.00000000001,5471694,5471986,294,0.647,0.939,0.292,1.50999999999999,0,NA
1,1,1,55,"v","eb3",0.315,1,0,0.9,0,316.210406064987,318.000386953354,0,1,0.30997109413147,"2020-03-12",1122,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.97109413147,4063158,316.21,4064948,318,4063469,316.52,4064369,317.42,4064369,317.42,4064369,317.42,4064689,317.74,NA,NA,NA,NA,NA,NA,1790,1.79000000000002,999.999999999989,4063708,4063904,198,0.55,0.746,0.196,1.53000000000003,1,NA
1,1,1,56,"a","eb3",0.36,1,1,0.9,0.321493562852372,363.223755121231,365.363782167435,0.299938917160034,1,0.340130805969238,"2020-03-12",1143,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,340.130805969238,5475037,363.22,5477177,365.36,5475388,363.57,5476278,364.46,5476278,364.46,5476278,364.46,5476629,364.81,5476018,364.2,5475688,363.87,5475688,363.87,2140,2.13999999999999,1000.00000000001,5475694,5476024,332,0.657,0.987,0.33,1.58999999999997,0,NA
