"exp_name","subj","cond","sess","trial","cue_delay","targ_right","cue_valid","blink_latency","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt","cue_pred","targ_soa","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","ctoa_s","ctoa","ctoa_bin","ctoa_lowbound","ctoa_lowbound_s","ctoa0_s","ctoa3","ctoa3_bin0"
"eb1",1,"a",3,17,0.374,0,1,0.278,0.244897369666973,94.9933559894562,96.6332950592041,NA,1,0.340023040771484,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,340.023040771484,0.678,678,"(640,727]",640,0,0.0369999999999999,"Short CTOA",0
"eb1",1,"a",3,18,0.334,1,1,0.244,0.144735975153185,97.473326921463,99.0032870769501,NA,1,0.31999397277832,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.99397277832,0.644,644,"(640,727]",640,0,0.00299999999999989,"Short CTOA",0
"eb1",1,"a",3,19,0.415,0,1,0.42,0.248921395512734,99.8432819843292,101.693274974823,NA,1,0.359995126724243,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.995126724243,0.82,820,"(813,900]",813,0.173,0.179,"Long CTOA",1
"eb1",1,"a",3,20,0.402,1,1,0.277,0.19828758742398,102.533262968063,104.12326002121,NA,1,0.310070991516113,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.070991516113,0.677,677,"(640,727]",640,0,0.036,"Short CTOA",0
"eb1",1,"a",3,21,0.315,1,1,0.455,0.228723126310636,104.96323299408,106.763224124908,NA,1,0.349993944168091,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,349.993944168091,0.855,855,"(813,900]",813,0.173,0.214,"Long CTOA",1
"eb1",1,"a",3,22,0.377,0,0,0.492,0.211767133181033,107.603253126144,115.693186044693,NA,1,0.31995415687561,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,319.95415687561,0.892,892,"(813,900]",813,0.173,0.251,"Long CTOA",1
"eb1",1,"a",3,23,0.413,1,0,0.3,0.227287808190671,116.53314614296,119.363120079041,NA,1,0.42998194694519,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,429.98194694519,0.7,700,"(640,727]",640,0,0.0589999999999999,"Short CTOA",0
"eb1",1,"a",3,24,0.456,0,1,0.298,0.236324312357302,120.203129053116,122.283118009567,NA,1,0.449906826019287,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,449.906826019287,0.698,698,"(640,727]",640,0,0.0569999999999999,"Short CTOA",0
"eb1",1,"a",3,25,0.462,0,1,0.263,0.193132423066208,123.123112916946,126.113063097,NA,1,0.389997959136963,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,389.997959136963,0.663,663,"(640,727]",640,0,0.022,"Short CTOA",0
"eb1",1,"a",3,26,0.407,0,1,0.301,0.235851750153725,126.953062057495,129.003013134003,NA,1,0.419962882995605,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,419.962882995605,0.701,701,"(640,727]",640,0,0.0600000000000001,"Short CTOA",0
"eb1",1,"a",3,27,0.409,0,1,0.451,0.165136596608352,129.842983007431,132.083029031754,NA,1,0.399932861328125,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,399.932861328125,0.851,851,"(813,900]",813,0.173,0.21,"Long CTOA",1
"eb1",1,"a",3,28,0.309,1,0,0.367,0.133988095757516,132.923023939133,134.863023042679,NA,1,0.400014877319336,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,400.014877319336,0.767,767,"(727,813]",726,0.086,0.126,"Medium CTOA",0.5
"eb1",1,"a",3,29,0.447,1,1,0.245,0.205810207778071,135.702983140945,137.562994003296,NA,1,0.359992027282715,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.992027282715,0.645,645,"(640,727]",640,0,0.004,"Short CTOA",0
"eb1",1,"a",3,30,0.362,1,1,0.322,0.190113381265467,138.40296292305,152.382879972458,NA,1,0.360001802444458,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,360.001802444458,0.722,722,"(640,727]",640,0,0.081,"Short CTOA",0
"eb1",1,"a",3,31,0.474,1,1,0.378,0.184393558372605,153.222846031189,155.082823991776,NA,1,0.299993991851807,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.993991851807,0.778,778,"(727,813]",726,0.086,0.137,"Medium CTOA",0.5
"eb1",1,"a",3,32,0.449,0,0,0.298,0.176165173005144,155.922836065292,157.882822036743,NA,1,0.399993896484375,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,399.993896484375,0.698,698,"(640,727]",640,0,0.0569999999999999,"Short CTOA",0
"eb1",1,"a",3,33,0.407,1,1,0.476,0.187343209149427,158.722795009613,160.652796030045,NA,1,0.369985103607178,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.985103607178,0.876,876,"(813,900]",813,0.173,0.235,"Long CTOA",1
"eb1",1,"a",3,34,0.494,0,1,0.261,0.251743487825382,161.492789030075,171.972692012787,NA,1,0.389986991882324,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,389.986991882324,0.661,661,"(640,727]",640,0,0.02,"Short CTOA",0
"eb1",1,"a",3,35,0.337,1,0,0.409,0.166005679047859,172.812647104263,174.592672109604,NA,1,0.330038070678711,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,330.038070678711,0.809,809,"(727,813]",726,0.086,0.168,"Medium CTOA",0.5
"eb1",1,"a",3,36,0.395,0,1,0.453,0.263161350544028,175.432687997818,177.192677974701,NA,1,0.299984931945801,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.984931945801,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",1,"a",3,37,0.406,0,1,0.333,0.202980714530319,178.012658119202,179.752665042877,NA,1,0.380021095275879,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,380.021095275879,0.733,733,"(727,813]",726,0.086,0.0920000000000001,"Medium CTOA",0.5
"eb1",1,"a",3,38,0.326,0,0,0.5,0.199307100270797,180.592620134354,182.45264005661,NA,1,0.379983901977539,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,379.983901977539,0.9,900,"(813,900]",813,0.173,0.259,"Long CTOA",1
"eb1",1,"a",3,39,0.367,1,1,0.43,0.22803105606591,183.292626142502,185.042590141296,NA,1,0.319988965988159,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.988965988159,0.83,830,"(813,900]",813,0.173,0.189,"Long CTOA",1
"eb1",1,"a",3,40,0.465,1,1,0.336,0.176800677777619,185.88264298439,187.712558031082,NA,1,0.400027990341187,1,0,"2019-06-24",1701,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,400.027990341187,0.736,736,"(727,813]",726,0.086,0.095,"Medium CTOA",0.5
"eb1",1,"c",1,1,0.466,1,1,0.453,0,116.124698162079,118.554511070251,NA,1,0.319983959197998,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,319.983959197998,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",1,"c",1,2,0.355,0,1,0.371,0,119.394540071487,121.204553127289,NA,1,0.360030889511108,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,360.030889511108,0.771,771,"(727,813]",726,0.086,0.13,"Medium CTOA",0.5
"eb1",1,"c",1,3,0.366,1,1,0.457,0,122.044553041458,124.374533176422,NA,1,0.3800048828125,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,380.0048828125,0.857,857,"(813,900]",813,0.173,0.216,"Long CTOA",1
"eb1",1,"c",1,4,0.315,1,1,0.282,0,125.214591026306,129.59456205368,NA,1,0.409968852996826,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,409.968852996826,0.682,682,"(640,727]",640,0,0.0409999999999999,"Short CTOA",0
"eb1",1,"c",1,5,0.334,0,1,0.289,0,130.434559106827,133.834539175034,NA,1,0.689950942993164,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,689.950942993164,0.689,689,"(640,727]",640,0,0.048,"Short CTOA",0
"eb1",1,"c",1,6,0.33,1,0,0.408,0,134.674558162689,138.044543027878,NA,1,0.329978942871094,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,329.978942871094,0.808,808,"(727,813]",726,0.086,0.167,"Medium CTOA",0.5
"eb1",1,"c",1,7,0.358,0,1,0.314,0,138.884570121765,142.224555015564,NA,1,0.429974794387817,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,429.974794387817,0.714,714,"(640,727]",640,0,0.073,"Short CTOA",0
"eb1",1,"c",1,8,0.435,0,0,0.334,0,143.064554214478,146.594553232193,NA,1,0.340002059936523,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,340.002059936523,0.734,734,"(727,813]",726,0.086,0.093,"Medium CTOA",0.5
"eb1",1,"c",1,9,0.331,1,1,0.348,0,147.414561033249,151.364551067352,NA,1,0.539997100830078,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,539.997100830078,0.748,748,"(727,813]",726,0.086,0.107,"Medium CTOA",0.5
"eb1",1,"c",1,10,0.441,0,1,0.433,0,152.204561233521,155.954572200775,NA,1,0.440014839172363,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,440.014839172363,0.833,833,"(813,900]",813,0.173,0.192,"Long CTOA",1
"eb1",1,"c",1,11,0.377,0,1,0.317,0,156.794543027878,160.434527158737,NA,1,0.480008125305176,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,480.008125305176,0.717,717,"(640,727]",640,0,0.0760000000000001,"Short CTOA",0
"eb1",1,"c",1,12,0.455,0,1,0.317,0,161.274558067322,165.114566087723,NA,1,0.439972877502441,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,439.972877502441,0.717,717,"(640,727]",640,0,0.0760000000000001,"Short CTOA",0
"eb1",1,"c",1,13,0.492,0,0,0.485,0,165.954571008682,169.794497013092,NA,1,0.380012035369873,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,380.012035369873,0.885,885,"(813,900]",813,0.173,0.244,"Long CTOA",1
"eb1",1,"c",1,14,0.493,1,1,0.405,0,170.614492177963,174.414553165436,NA,1,0.409994125366211,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,409.994125366211,0.805,805,"(727,813]",726,0.086,0.164,"Medium CTOA",0.5
"eb1",1,"c",1,15,0.363,1,0,0.374,0,175.234570026398,177.33465218544,NA,1,0.359992980957031,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,359.992980957031,0.774,774,"(727,813]",726,0.086,0.133,"Medium CTOA",0.5
"eb1",1,"c",1,16,0.302,1,1,0.296,0,178.174542188644,182.114584207535,NA,1,0.389971017837524,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,389.971017837524,0.696,696,"(640,727]",640,0,0.0549999999999999,"Short CTOA",0
"eb1",1,"c",1,17,0.463,0,1,0.289,0,182.954542160034,186.764594078064,NA,1,0.590086936950684,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,590.086936950684,0.689,689,"(640,727]",640,0,0.048,"Short CTOA",0
"eb1",1,"c",1,18,0.351,1,0,0.256,0,187.604641199112,191.824527025223,NA,1,0.360020875930786,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,360.020875930786,0.656,656,"(640,727]",640,0,0.0149999999999999,"Short CTOA",0
"eb1",1,"c",1,19,0.362,1,1,0.285,0,192.644577026367,197.20459318161,NA,1,0.380100965499878,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,380.100965499878,0.685,685,"(640,727]",640,0,0.044,"Short CTOA",0
"eb1",1,"c",1,20,0.431,0,0,0.245,0,198.044579029083,201.66453909874,NA,1,0.359977006912231,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,359.977006912231,0.645,645,"(640,727]",640,0,0.004,"Short CTOA",0
"eb1",1,"c",1,21,0.309,0,1,0.394,0,202.5045170784,205.194600105286,NA,1,0.499996900558472,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,499.996900558472,0.794,794,"(727,813]",726,0.086,0.153,"Medium CTOA",0.5
"eb1",1,"c",1,22,0.318,1,1,0.473,0,206.03458404541,210.204568147659,NA,1,0.610041856765747,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,610.041856765747,0.873,873,"(813,900]",813,0.173,0.232,"Long CTOA",1
"eb1",1,"c",1,23,0.328,1,1,0.255,0,211.044549226761,213.834618091583,NA,1,0.530039072036743,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,530.039072036743,0.655,655,"(640,727]",640,0,0.014,"Short CTOA",0
"eb1",1,"c",1,24,0.48,0,1,0.258,0,214.674599170685,219.274643182755,NA,1,0.540001153945923,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,540.001153945923,0.658,658,"(640,727]",640,0,0.0169999999999999,"Short CTOA",0
"eb1",1,"c",1,25,0.405,0,1,0.244,0,220.114588022232,224.474605083466,NA,1,0.57005500793457,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,570.05500793457,0.644,644,"(640,727]",640,0,0.00299999999999989,"Short CTOA",0
"eb1",1,"c",1,26,0.492,1,1,0.431,0,225.314656019211,229.634662151337,NA,1,0.350056171417236,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,350.056171417236,0.831,831,"(813,900]",813,0.173,0.19,"Long CTOA",1
"eb1",1,"c",1,27,0.408,1,1,0.487,0,230.474672079086,235.034673213959,NA,1,0.380024909973145,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,380.024909973145,0.887,887,"(813,900]",813,0.173,0.246,"Long CTOA",1
"eb1",1,"c",1,28,0.39,0,1,0.244,0,235.874694108963,238.274696111679,NA,1,0.669951915740967,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,669.951915740967,0.644,644,"(640,727]",640,0,0.00299999999999989,"Short CTOA",0
"eb1",1,"c",1,29,0.341,0,1,0.249,0,239.11466217041,240.944713115692,NA,1,0.390062093734741,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,390.062093734741,0.649,649,"(640,727]",640,0,0.00800000000000001,"Short CTOA",0
"eb1",1,"c",1,30,0.328,0,0,0.293,0,241.784698009491,248.834706068039,NA,1,0.530046939849854,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,530.046939849854,0.693,693,"(640,727]",640,0,0.052,"Short CTOA",0
"eb1",1,"c",1,31,0.352,1,1,0.273,0,249.654660224915,251.744710206985,NA,1,0.350019931793213,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,350.019931793213,0.673,673,"(640,727]",640,0,0.032,"Short CTOA",0
"eb1",1,"c",1,32,0.335,1,0,0.287,0,252.584680080414,254.434663057327,NA,1,0.379978179931641,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,379.978179931641,0.687,687,"(640,727]",640,0,0.046,"Short CTOA",0
"eb1",1,"c",1,33,0.426,0,1,0.286,0,255.274634122849,261.534677028656,NA,1,0.370043039321899,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,370.043039321899,0.686,686,"(640,727]",640,0,0.0449999999999999,"Short CTOA",0
"eb1",1,"c",1,34,0.371,1,1,0.361,0,262.374651193619,264.494678020477,NA,1,0.360081911087036,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,360.081911087036,0.761,761,"(727,813]",726,0.086,0.12,"Medium CTOA",0.5
"eb1",1,"c",1,35,0.325,0,1,0.298,0,265.334658145905,269.274692058563,NA,1,0.429970979690552,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,429.970979690552,0.698,698,"(640,727]",640,0,0.0569999999999999,"Short CTOA",0
"eb1",1,"c",1,36,0.393,0,1,0.371,0,270.114681005478,274.49476313591,NA,1,0.640036106109619,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,640.036106109619,0.771,771,"(727,813]",726,0.086,0.13,"Medium CTOA",0.5
"eb1",1,"c",1,37,0.323,1,1,0.332,0,275.33469414711,279.534721136093,NA,1,0.389991998672485,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,389.991998672485,0.732,732,"(727,813]",726,0.086,0.091,"Medium CTOA",0.5
"eb1",1,"c",1,38,0.304,0,0,0.318,0,280.374701023102,282.554729223251,NA,1,0.659995079040527,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,659.995079040527,0.718,718,"(640,727]",640,0,0.077,"Short CTOA",0
"eb1",1,"c",1,39,0.319,1,0,0.355,0,283.394721031189,285.554739236832,NA,1,0.370021104812622,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,370.021104812622,0.755,755,"(727,813]",726,0.086,0.114,"Medium CTOA",0.5
"eb1",1,"c",1,40,0.488,1,1,0.41,0,286.374721050262,289.584832191467,NA,1,0.440059185028076,1,0,"2019-06-24",1635,1,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,440.059185028076,0.81,810,"(727,813]",726,0.086,0.169,"Medium CTOA",0.5
"eb1",1,"c",2,1,0.483,0,1,0.356,0,51.9690001010895,53.9389879703522,NA,1,0.419996976852417,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,419.996976852417,0.756,756,"(727,813]",726,0.086,0.115,"Medium CTOA",0.5
"eb1",1,"c",2,2,0.404,1,1,0.414,0,54.7789831161499,56.9789991378784,NA,1,0.400004863739014,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,400.004863739014,0.814,814,"(813,900]",813,0.173,0.173,"Long CTOA",1
"eb1",1,"c",2,3,0.442,1,0,0.377,0,57.8189859390259,63.3490490913391,NA,1,0.409984111785889,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,409.984111785889,0.777,777,"(727,813]",726,0.086,0.136,"Medium CTOA",0.5
"eb1",1,"c",2,4,0.353,0,1,0.288,0,64.189031124115,66.1090650558472,NA,1,0.369993209838867,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,369.993209838867,0.688,688,"(640,727]",640,0,0.0469999999999999,"Short CTOA",0
"eb1",1,"c",2,5,0.374,0,1,0.458,0,66.9490370750427,71.48907995224,NA,1,0.409956932067871,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,409.956932067871,0.858,858,"(813,900]",813,0.173,0.217,"Long CTOA",1
"eb1",1,"c",2,6,0.499,1,1,0.246,0,72.3090469837189,74.3990299701691,NA,1,0.360030174255371,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,360.030174255371,0.646,646,"(640,727]",640,0,0.00499999999999989,"Short CTOA",0
"eb1",1,"c",2,7,0.327,1,1,0.453,0,75.2390699386597,81.0891220569611,NA,1,0.399983882904053,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,399.983882904053,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",1,"c",2,8,0.475,0,0,0.425,0,81.9290430545807,84.1690580844879,NA,1,0.359955072402954,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,359.955072402954,0.825,825,"(813,900]",813,0.173,0.184,"Long CTOA",1
"eb1",1,"c",2,9,0.405,0,1,0.483,0,85.0090711116791,87.0890960693359,NA,1,0.449989080429077,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,449.989080429077,0.883,883,"(813,900]",813,0.173,0.242,"Long CTOA",1
"eb1",1,"c",2,10,0.317,1,1,0.337,0,87.9090709686279,93.6193709373474,NA,1,0.339998006820679,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,339.998006820679,0.737,737,"(727,813]",726,0.086,0.0960000000000001,"Medium CTOA",0.5
"eb1",1,"c",2,11,0.432,0,1,0.466,0,94.4591910839081,96.719190120697,NA,1,0.349968910217285,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,349.968910217285,0.866,866,"(813,900]",813,0.173,0.225,"Long CTOA",1
"eb1",1,"c",2,12,0.421,0,1,0.438,0,97.5591940879822,102.509181022644,NA,1,0.360004186630249,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,360.004186630249,0.838,838,"(813,900]",813,0.173,0.197,"Long CTOA",1
"eb1",1,"c",2,13,0.403,1,1,0.394,0,103.329161167145,105.439196109772,NA,1,0.45998215675354,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,459.98215675354,0.794,794,"(727,813]",726,0.086,0.153,"Medium CTOA",0.5
"eb1",1,"c",2,14,0.439,1,0,0.359,0,106.259181976318,108.209280014038,NA,1,0.370003938674927,1,0,"2019-06-24",1640,2,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,370.003938674927,0.759,759,"(727,813]",726,0.086,0.118,"Medium CTOA",0.5
