"exp_name","cue_pred","subj","cond","block","trial","cue_delay","targ_right","scue_delay","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT"
"eb4",1,4,"c",2,47,0.754,1,0.4,1,0.5,0,305.373133182526,310.863841056824,0.250088930130005,1,0.25993013381958,"2020-10-28",1424,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.93013381958
"eb4",1,4,"c",2,48,0.948,1,0.5,1,0.5,0,311.601925134659,316.831901073456,0.259948968887329,1,0.239844083786011,"2020-10-28",1424,2,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,239.844083786011
"eb4",1,4,"c",3,1,0.783,1,0.3,1,0.4,0,51.9086859226227,56.7338950634003,0.479733943939209,1,0.349907875061035,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,349.907875061035
"eb4",1,4,"c",3,2,0.75,1,0.4,1,0.4,0,57.4514698982239,61.7339789867401,0.250054121017456,1,0.259961843490601,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.961843490601
"eb4",1,4,"c",3,3,0.917,1,0.3,1,0.4,0,62.4733619689941,66.5260479450226,0.269854068756104,1,0.259772062301636,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.772062301636
"eb4",1,4,"c",3,4,0.947,1,0.5,1,0.4,0,67.2602829933167,71.6939358711243,0.24005913734436,1,0.239916801452637,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,239.916801452637
"eb4",1,4,"c",3,5,0.541,1,0.5,1,0.4,0,72.4308760166168,76.3899929523468,0.289788961410522,1,0.210107803344727,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,210.107803344727
"eb4",1,4,"c",3,6,0.581,1,0.4,1,0.4,0,77.1269948482513,80.7021200656891,0.230247020721436,1,0.230256080627441,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,230.256080627441
"eb4",1,4,"c",3,7,0.683,0,0.5,1,0.4,0,81.4371910095215,85.5581300258636,0.230021953582764,1,0.299897909164429,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,299.897909164429
"eb4",1,4,"c",3,8,0.962,1,0.4,0,0.4,0,86.2921960353851,90.7740309238434,0.209887027740479,1,0.330142021179199,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,330.142021179199
"eb4",1,4,"c",3,9,0.529,1,0.4,1,0.4,0,91.512580871582,95.2302129268646,0.229779958724976,1,0.239943981170654,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,239.943981170654
"eb4",1,4,"c",3,10,0.524,0,0.4,1,0.4,0,95.9678640365601,99.5742559432983,0.259968042373657,1,0.299997091293335,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,299.997091293335
"eb4",1,4,"c",3,11,0.627,0,0.3,1,0.4,0,100.311287879944,103.638123989105,0.250041007995605,1,0.250034093856812,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,250.034093856812
"eb4",1,4,"c",3,12,0.883,1,0.3,0,0.4,0,104.354744911194,109.030285835266,0,1,0.250007152557373,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,250.007152557373
"eb4",1,4,"c",3,13,0.62,0,0.3,0,0.4,0,109.747627019882,113.486253976822,0.260066032409668,1,0.259967088699341,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,259.967088699341
"eb4",1,4,"c",3,14,0.638,0,0.4,0,0.4,0,114.22038602829,117.966331005096,0.260056018829346,1,0.290268898010254,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,290.268898010254
"eb4",1,4,"c",3,15,0.801,0,0.3,1,0.4,0,118.701537847519,122.542388916016,0.25002908706665,1,0.259868860244751,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.868860244751
"eb4",1,4,"c",3,16,0.855,1,0.5,1,0.4,0,123.273509025574,127.110410928726,0.259917974472046,1,0.259932994842529,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.932994842529
"eb4",1,4,"c",3,17,0.6,0,0.3,1,0.4,0,127.844815015793,131.414439916611,0.269865036010742,1,0.239881992340088,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,239.881992340088
"eb4",1,4,"c",3,18,0.578,1,0.5,0,0.4,0,132.150300979614,136.198431968689,0.270210027694702,1,0.250081062316895,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,250.081062316895
"eb4",1,4,"c",3,19,0.861,0,0.5,1,0.4,0,136.929093837738,141.030453920364,0.239933013916016,1,0.259821891784668,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.821891784668
"eb4",1,4,"c",3,20,0.521,0,0.4,1,0.4,0,141.743387937546,145.326462984085,0.260305881500244,1,0.229988813400269,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,229.988813400269
"eb4",1,4,"c",3,23,0.747,1,0.3,1,0.4,0,158.017226934433,161.678591966629,0.310045003890991,1,0.289937973022461,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,289.937973022461
"eb4",1,4,"c",3,24,0.755,0,0.5,1,0.4,0,162.415184020996,166.566715955734,0.290050983428955,1,0.239958047866821,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,239.958047866821
"eb4",1,4,"c",3,25,0.869,1,0.3,1,0.4,0,167.304780960083,171.622720956802,0.349966049194336,1,0.32010293006897,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,320.10293006897
"eb4",1,4,"c",3,26,0.942,1,0.5,1,0.4,0,172.359524965286,176.838734865189,0.249961137771606,1,0.309974908828735,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,309.974908828735
"eb4",1,4,"c",3,27,0.793,0,0.3,1,0.4,0,177.57305598259,181.406806945801,0.260243892669678,1,0.260196924209595,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,260.196924209595
"eb4",1,4,"c",3,28,0.629,1,0.4,0,0.4,0,182.14328789711,185.806815862656,0.260215997695923,1,0.260085105895996,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,260.085105895996
"eb4",1,4,"c",3,29,0.609,1,0.3,1,0.4,0,186.541079044342,193.398869991302,0.260020017623901,1,0.299975872039795,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,299.975872039795
"eb4",1,4,"c",3,30,0.511,0,0.5,0,0.4,0,194.11624789238,197.918846845627,0.269781112670898,1,0.289786100387573,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,289.786100387573
"eb4",1,4,"c",3,31,0.518,1,0.5,1,0.4,0,198.655184030533,202.238878011703,0.260298013687134,1,0.280046939849854,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,280.046939849854
"eb4",1,4,"c",3,32,0.751,1,0.5,0,0.4,0,202.971925020218,207.310935974121,0.300055027008057,1,0.279917001724243,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,279.917001724243
"eb4",1,4,"c",3,33,0.752,0,0.5,1,0.4,0,208.043985843658,211.959014892578,0.249975204467773,1,0.219974994659424,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,219.974994659424
"eb4",1,4,"c",3,34,0.799,0,0.4,1,0.4,0,212.697926044464,216.911035060883,0.260017156600952,1,0.270089149475098,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,270.089149475098
"eb4",1,4,"c",3,35,0.756,1,0.3,0,0.4,0,217.642096042633,221.239053010941,0.269979000091553,1,0.249997138977051,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,249.997138977051
"eb4",1,4,"c",3,36,0.901,1,0.4,1,0.4,0,221.97219991684,225.823086023331,0.259940147399902,1,0.269867897033691,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,269.867897033691
"eb4",1,4,"c",3,37,0.553,1,0.3,1,0.4,0,226.556576013565,229.94315290451,0.31001615524292,1,0.289965867996216,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,289.965867996216
"eb4",1,4,"c",3,38,0.547,0,0.5,1,0.4,0,230.674301862717,234.223080873489,0.24988317489624,1,0.260171890258789,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,260.171890258789
"eb4",1,4,"c",3,39,0.875,0,0.3,1,0.4,0,234.936856985092,238.511142969131,0.250035047531128,1,0.259979009628296,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,259.979009628296
"eb4",1,4,"c",3,40,0.764,0,0.4,1,0.4,0,239.247370004654,242.67914390564,0.259729146957397,1,0.22978401184082,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,229.78401184082
"eb4",1,4,"c",3,41,0.752,1,0.4,1,0.4,0,243.413004875183,247.183157920837,0.249960899353027,1,0.2601158618927,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,260.1158618927
"eb4",1,4,"c",3,42,0.732,1,0.5,1,0.4,0,247.920762062073,251.983227968216,0.260085105895996,1,0.260037899017334,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,260.037899017334
"eb4",1,4,"c",3,43,0.683,1,0.4,1,0.4,0,252.716567993164,256.575223922729,0.280211925506592,1,0.310055017471313,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,310.055017471313
"eb4",1,4,"c",3,44,0.655,0,0.3,0,0.4,0,257.309838056564,261.319253921509,0.270084857940674,1,0.279945850372314,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,279.945850372314
"eb4",1,4,"c",3,45,0.666,0,0.4,1,0.4,0,262.055918931961,265.839267015457,0.300021171569824,1,0.270099878311157,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,270.099878311157
"eb4",1,4,"c",3,46,0.942,0,0.3,1,0.4,0,266.578451871872,273.93536400795,0.180133104324341,1,0.27007794380188,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,270.07794380188
"eb4",1,4,"c",3,47,0.805,0,0.5,1,0.4,0,274.668046951294,279.303488969803,0.300019025802612,1,0.280035018920898,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Valid",1,1,280.035018920898
"eb4",1,4,"c",3,48,0.745,0,0.4,0,0.4,0,280.038910865784,283.727406978607,0.330090999603271,1,0.289873123168945,"2020-10-28",1429,3,"NoBlink","No Blink","Predictive","Predictive Cue","Invalid",-1,1,289.873123168945
"eb4",1,4,"v",1,1,0.754,1,0.3,0,0.5,0,108.158242225647,113.03061914444,0,1,0.389819860458374,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,389.819860458374
"eb4",1,4,"v",1,2,0.55,1,0.5,1,0.5,0,113.765652179718,119.278606176376,0,1,0.299904823303223,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.904823303223
"eb4",1,4,"v",1,3,0.999,0,0.4,0,0.5,0,120.010605096817,125.798624992371,0,1,0.310091018676758,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.091018676758
"eb4",1,4,"v",1,4,0.922,0,0.4,1,0.5,0,126.513301134109,132.286708116531,0,1,0.29999303817749,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.99303817749
"eb4",1,4,"v",1,5,0.722,1,0.4,1,0.5,0,133.021169185638,138.358680009842,0,1,0.280189990997314,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,280.189990997314
"eb4",1,4,"v",1,6,0.933,0,0.4,1,0.5,0,139.093828201294,144.22273015976,0,1,0.279835939407349,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.835939407349
"eb4",1,4,"v",1,7,0.881,0,0.5,1,0.5,0,144.959855079651,148.998833179474,0,1,0.250008821487427,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.008821487427
"eb4",1,4,"v",1,8,0.605,0,0.5,1,0.5,0,149.738148212433,154.942818164825,0,1,0.25991415977478,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.91415977478
"eb4",1,4,"v",1,9,0.649,1,0.5,1,0.5,0,155.680201053619,159.67885017395,0,1,0.279983043670654,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.983043670654
"eb4",1,4,"v",1,10,0.898,1,0.3,1,0.5,0,160.415855169296,166.166868209839,0,1,0.33005690574646,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.05690574646
"eb4",1,4,"v",1,11,0.567,0,0.5,1,0.5,0,166.900923013687,173.990857124329,0,1,0.280113935470581,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,280.113935470581
"eb4",1,4,"v",1,12,0.695,1,0.4,0,0.5,0,174.728182077408,180.391005992889,0,1,0.339970827102661,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,339.970827102661
"eb4",1,4,"v",1,14,0.891,1,0.4,1,0.5,0,188.422528028488,192.767015218735,0,1,0.279960870742798,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.960870742798
"eb4",1,4,"v",1,15,0.517,1,0.4,1,0.5,0,193.5035572052,197.182970046997,0,1,0.290122985839844,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.122985839844
"eb4",1,4,"v",1,16,0.971,0,0.4,1,0.5,0,197.919110059738,202.40701508522,0,1,0.240065097808838,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,240.065097808838
"eb4",1,4,"v",1,17,0.539,1,0.3,1,0.5,0,203.140413045883,207.575119018555,0,1,0.270036935806274,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.036935806274
"eb4",1,4,"v",1,18,0.694,1,0.3,1,0.5,0,208.311855077744,212.255146026611,0,1,0.300043106079102,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.043106079102
"eb4",1,4,"v",1,19,0.97,1,0.5,0,0.5,0,212.987998008728,217.823199033737,0,1,0.310082912445068,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.082912445068
"eb4",1,4,"v",1,20,0.951,0,0.3,1,0.5,0,218.556025028229,225.559241056442,0,1,0.329978942871094,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.978942871094
"eb4",1,4,"v",1,21,0.895,0,0.3,1,0.5,0,226.292639017105,229.92724609375,0,1,0.299978017807007,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.978017807007
"eb4",1,4,"v",1,22,0.517,0,0.3,0,0.5,0,230.660108089447,237.647297143936,0,1,0.329828023910522,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,329.828023910522
"eb4",1,4,"v",1,23,0.629,1,0.5,1,0.5,0,238.387976169586,241.951290130615,0,1,0.239902973175049,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,239.902973175049
"eb4",1,4,"v",1,24,0.719,0,0.3,1,0.5,0,242.686350107193,247.607328176498,0,1,0.29994797706604,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.94797706604
"eb4",1,4,"v",1,25,0.533,0,0.3,1,0.5,0,248.348026990891,255.25540804863,0,1,0.269798994064331,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.798994064331
"eb4",1,4,"v",1,26,0.717,1,0.5,1,0.5,0,255.993993997574,260.855638027191,0,1,0.239879131317139,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,239.879131317139
"eb4",1,4,"v",1,27,0.616,0,0.5,1,0.5,0,261.572555065155,265.727433204651,0,1,0.269988059997559,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.988059997559
"eb4",1,4,"v",1,29,0.651,0,0.4,1,0.5,0,273.262928009033,278.663460016251,0,1,0.25990104675293,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.90104675293
"eb4",1,4,"v",1,30,0.652,0,0.5,1,0.5,0,279.380270004272,287.527532100677,0,1,0.269909143447876,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.909143447876
"eb4",1,4,"v",1,31,0.876,1,0.4,1,0.5,0,288.265555143356,292.9594810009,0,1,0.270033121109009,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.033121109009
"eb4",1,4,"v",1,32,0.858,0,0.4,1,0.5,0,293.696374177933,300.279630184174,0,1,0.249933004379272,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,249.933004379272
"eb4",1,4,"v",1,33,0.644,0,0.4,0,0.5,0,301.016362190247,305.335662126541,0,1,0.30995512008667,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.95512008667
"eb4",1,4,"v",1,34,0.692,1,0.4,1,0.5,0,306.071773052216,310.207700014114,0,1,0.299942970275879,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.942970275879
"eb4",1,4,"v",1,35,0.848,1,0.4,0,0.5,0,310.938576221466,316.111639022827,0,1,0.319917917251587,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,319.917917251587
"eb4",1,4,"v",1,36,0.741,1,0.3,1,0.5,0,316.845683097839,320.631789207458,0,1,0.300052881240845,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.052881240845
"eb4",1,4,"v",1,37,0.803,0,0.5,1,0.5,0,321.36815404892,325.239607095718,0,1,0.289894104003906,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.894104003906
"eb4",1,4,"v",1,38,0.798,1,0.3,1,0.5,0,325.977483034134,329.647782087326,0,1,0.279907941818237,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.907941818237
"eb4",1,4,"v",1,39,0.896,0,0.4,1,0.5,0,330.361468076706,334.943778991699,0,1,0.320085048675537,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.085048675537
"eb4",1,4,"v",1,40,0.573,1,0.3,0,0.5,0,335.678837060928,339.047775030136,0,1,0.31010890007019,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.10890007019
"eb4",1,4,"v",1,41,0.918,0,0.5,0,0.5,0,339.783581018448,343.695826053619,0,1,0.290042877197266,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,290.042877197266
"eb4",1,4,"v",1,42,0.517,1,0.5,0,0.5,0,344.430374145508,348.479775190353,0,1,0.309978008270264,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.978008270264
"eb4",1,4,"v",1,43,0.919,1,0.4,1,0.5,0,349.212068080902,352.727756023407,0,1,0.309882164001465,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.882164001465
"eb4",1,4,"v",1,44,0.858,0,0.3,0,0.5,0,353.463553190231,358.695869207382,0,1,0.309855937957764,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.855937957764
"eb4",1,4,"v",1,47,0.896,0,0.3,1,0.5,0,375.989947080612,381.423931121826,0,1,0.330031871795654,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.031871795654
"eb4",1,4,"v",1,48,0.509,0,0.3,1,0.5,0,382.161629199982,387.015991210938,0,1,0.279857873916626,"2020-10-28",1435,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.857873916626
"eb4",1,4,"v",2,1,0.541,1,0.5,1,0.4,0,49.6700661182404,53.937301158905,0,1,0.390980005264282,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,390.980005264282
"eb4",1,4,"v",2,2,0.68,1,0.3,1,0.4,0,54.6714141368866,57.6252720355988,0,1,0.299993991851807,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.993991851807
"eb4",1,4,"v",2,3,0.644,0,0.3,1,0.4,0,58.3601851463318,61.2653031349182,0,1,0.279996156692505,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.996156692505
"eb4",1,4,"v",2,4,0.654,1,0.4,1,0.4,0,61.9991791248322,65.0894141197205,0,1,0.250002145767212,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.002145767212
"eb4",1,4,"v",2,5,0.952,1,0.4,1,0.4,0,65.8242840766907,69.2574141025543,0,1,0.259932994842529,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.932994842529
"eb4",1,4,"v",2,6,0.514,0,0.3,0,0.4,0,69.9963099956512,72.9614260196686,0,1,0.290025949478149,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,290.025949478149
"eb4",1,4,"v",2,7,0.727,1,0.4,1,0.4,0,73.6981301307678,77.2094161510468,0,1,0.269989967346191,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.989967346191
"eb4",1,4,"v",2,8,0.893,1,0.4,0,0.4,0,77.9464349746704,81.4253859519958,0,1,0.310148000717163,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.148000717163
"eb4",1,4,"v",2,9,0.543,0,0.4,1,0.4,0,82.1577229499817,85.2175140380859,0,1,0.259773015975952,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.773015975952
"eb4",1,4,"v",2,10,0.569,1,0.3,1,0.4,0,85.9559550285339,88.9772670269012,0,1,0.259998083114624,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.998083114624
"eb4",1,4,"v",2,11,0.917,0,0.5,1,0.4,0,89.7136380672455,94.6174721717834,0,1,0.249965906143188,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,249.965906143188
"eb4",1,4,"v",2,12,0.729,0,0.4,0,0.4,0,95.3538730144501,99.0415761470795,0,1,0.339871883392334,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,339.871883392334
"eb4",1,4,"v",2,13,0.781,0,0.3,1,0.4,0,99.7746500968933,103.649544000626,0,1,0.290287017822266,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.287017822266
"eb4",1,4,"v",2,14,0.897,0,0.4,1,0.4,0,104.38373708725,108.185628175735,0,1,0.25996994972229,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.96994972229
"eb4",1,4,"v",2,16,0.851,0,0.5,1,0.4,0,113.404010057449,117.201612949371,0,1,0.260021924972534,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,260.021924972534
"eb4",1,4,"v",2,17,0.639,0,0.3,1,0.4,0,117.941156148911,121.113612174988,0,1,0.280095100402832,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,280.095100402832
"eb4",1,4,"v",2,19,0.501,1,0.3,0,0.4,0,127.53876209259,130.857609033585,0,1,0.320044994354248,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,320.044994354248
"eb4",1,4,"v",2,20,0.957,1,0.3,1,0.4,0,131.595680952072,135.393705129623,0,1,0.329859018325806,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.859018325806
"eb4",1,4,"v",2,21,0.538,0,0.5,1,0.4,0,136.12958407402,139.22571516037,0,1,0.21997594833374,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,219.97594833374
"eb4",1,4,"v",2,22,0.794,1,0.5,0,0.4,0,139.960900068283,143.841686964035,0,1,0.279819965362549,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,279.819965362549
"eb4",1,4,"v",2,23,0.637,0,0.4,1,0.4,0,144.572607040405,147.633810997009,0,1,0.269850969314575,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.850969314575
"eb4",1,4,"v",2,24,0.597,1,0.5,1,0.4,0,148.347509145737,151.585728168488,0,1,0.249974012374878,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,249.974012374878
"eb4",1,4,"v",2,25,0.897,1,0.4,1,0.4,0,152.316997051239,156.561876058578,0,1,0.300078868865967,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.078868865967
"eb4",1,4,"v",2,26,0.589,1,0.3,1,0.4,0,157.295228004456,161.161991119385,0,1,0.280026912689209,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,280.026912689209
"eb4",1,4,"v",2,27,0.711,1,0.3,0,0.4,0,161.893147945404,165.450227975845,0,1,0.300009965896606,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,300.009965896606
"eb4",1,4,"v",2,29,0.79,1,0.3,1,0.4,0,170.550448179245,174.01043009758,0,1,0.290122985839844,"2020-10-28",1441,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.122985839844
