"subj","cue_pred","block","trial","cond","exp_name","cue_delay","targ_right","scue_delay","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt.x","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","trial_sample_beg","trial_time_beg","trial_sample_end","trial_time_end","cue_sample","cue_time","scue_sample","scue_time","blink_latency_sample","blink_latency_time","blink_window_sample","blink_window_time","targ_sample","targ_time","resp_sample","resp_time","shutter_sample_beg","shutter_time_beg","shutter_sample_end","shutter_time_end","cue_resp_sample","cue_resp_time","tot_trial_samples","tot_trial_time","samples_per_s","sacc_num","sacc_R","sacc_bef_targ","xr_pre_cue_ave","xr_pre_eb_ave","xr_post_eb_ave","xr_pre_targ_ave","xr_post_targ_ave","xr_post_resp_ave","blank_sample_beg","blank_sample_end","tot_blank_samples","blank_time_beg","blank_time_end","tot_blank_time","blank_post_cue","blank_post_targ","rt.y","nonart","excl_reason"
1,1,2,45,"v","eb4",0.541,1,0.4,1,0.6,0,308.667737960815,312.842823028564,0,1,0.290297985076904,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.297985076904,4259005,308.67,4263180,312.84,4259544,309.21,4259944,309.61,4260534,310.2,4260534,310.2,4260534,310.2,4260835,310.5,NA,NA,NA,NA,NA,NA,4175,4.16999999999996,1001.1990407674,NA,NA,NA,0.76152937702982,0.693925623547836,0.590288225596603,0.663213922514188,0.478830823737821,0.0440811196615229,4259779,4259923,146,0.774,0.918,0.144,1,0,1.82999999999998,1,NA
1,1,2,46,"a","eb4",0.972,1,0.4,1,0.6,0.299725008877777,279.736629962921,284.988420963287,0.310117959976196,1,0.30986499786377,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.86499786377,5559609,279.74,5564861,284.99,5560573,280.7,5560983,281.11,5561573,281.7,5561573,281.7,5561573,281.7,5561894,282.02,5561184,281.31,5560884,281.01,5560884,281.01,5252,5.25,1000.38095238095,NA,NA,NA,-0.592677886034839,-0.595548040189316,-0.825371889930608,-0.705242153059874,-0.853502361972247,-3.31103221703469,5560888,5561182,296,1.279,1.573,0.294,1,0,2.27999999999997,0,NA
1,1,2,46,"v","eb4",0.791,1,0.3,1,0.6,0,313.579852104187,316.674755096436,0,1,0.289867877960205,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.867877960205,4263917,313.58,4267012,316.67,4264704,314.37,4265004,314.67,4265594,315.26,4265594,315.26,4265594,315.26,4265894,315.56,NA,NA,NA,NA,NA,NA,3095,3.09000000000003,1001.61812297734,NA,NA,NA,0.573457336876292,0.546329101466391,0.691694365870771,0.677887891735511,0.627930321818719,1.39428357801807,4264947,4265075,130,1.03,1.158,0.128,1,0,1.98000000000002,1,NA
1,1,2,47,"a","eb4",0.715,1,0.5,0,0.6,0.200808481960165,285.724918842316,289.228543996811,0.270071983337402,1,0.309884071350098,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,309.884071350098,5565597,285.72,5569101,289.23,5566303,286.43,5566813,286.94,5567403,287.53,5567403,287.53,5567403,287.53,5567724,287.85,5566783,286.91,5566574,286.7,5566574,286.7,3504,3.50999999999999,998.290598290601,NA,NA,NA,-0.657956894006495,-0.633488337762031,-0.602405202339334,-0.651221822169564,-0.506698405668733,-0.036943668475998,5566578,5566782,206,0.981,1.185,0.204,1,0,2.13,0,NA
1,1,2,47,"v","eb4",0.823,0,0.4,0,0.6,0,317.411565065384,321.466639995575,0,1,0.310096979141235,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.096979141235,4267749,317.41,4271804,321.47,4268564,318.23,4268964,318.63,4269554,319.22,4269554,319.22,4269554,319.22,4269874,319.54,NA,NA,NA,NA,NA,NA,4055,4.06,998.768472906403,NA,NA,NA,0.735281960436965,0.769227930321819,0.952601972865684,0.920060049082783,0.937795246530853,1.68989162130154,4268775,4268883,110,1.026,1.134,0.108,1,0,2.13,1,NA
1,1,2,48,"v","eb4",0.673,0,0.4,1,0.6,0,322.201855897903,326.634598970413,0,1,0.319913148880005,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.913148880005,4272539,322.2,4276972,326.63,4273204,322.87,4273604,323.27,4274194,323.86,4274194,323.86,4274194,323.86,4274524,324.19,NA,NA,NA,NA,NA,NA,4433,4.43000000000001,1000.67720090293,NA,NA,NA,0.813876586950103,0.808676930630335,0.492580761949803,0.579594753969291,0.470068264576679,0.543196217687456,4273433,4273565,134,0.894,1.026,0.132,1,0,1.99000000000001,1,NA
1,1,2,5,"a","eb4",0.656,1,0.3,1,0.6,0.197722367323329,76.3984339237213,79.9203200340271,0.280083894729614,1,0.281409978866577,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,281.409978866577,5356276,76.4,5359798,79.92,5356923,77.05,5357233,77.36,5357823,77.95,5357823,77.95,5357823,77.95,5358116,78.24,5357403,77.53,5357204,77.33,5357204,77.33,3522,3.52,1000.56818181818,NA,NA,NA,0.0466489518748154,0.0249066945258265,-0.150187004895169,-0.0235484560642619,-0.261414513995899,0.559718017529712,5357208,5357402,196,0.932,1.126,0.194,1,0,1.83999999999999,0,NA
1,1,2,5,"v","eb4",0.934,1,0.5,0,0.6,0,117.310981988907,122.561084985733,0,1,0.340332984924316,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,340.332984924316,4067642,117.31,4072893,122.56,4068574,118.24,4069074,118.74,4069664,119.33,4069664,119.33,4069664,119.33,4070015,119.68,NA,NA,NA,NA,NA,NA,5251,5.25,1000.19047619048,NA,NA,NA,0.687953941541187,0.693407566746805,0.811870294508415,0.80330900529971,0.775604200936353,1.00984139868245,4068793,4068915,124,1.151,1.273,0.122,1,0,2.37,1,NA
1,1,2,6,"a","eb4",0.724,1,0.5,1,0.6,0.208087025183447,80.6556379795074,84.5442759990692,0.249979019165039,1,0.290012121200562,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.012121200562,5360533,80.66,5364422,84.54,5361254,81.38,5361763,81.89,5362354,82.48,5362354,82.48,5362354,82.48,5362654,82.78,5361713,81.84,5361504,81.63,5361504,81.63,3889,3.88000000000001,1002.31958762886,NA,NA,NA,0.106795740099549,0.205123258118549,-0.164615282860496,-0.138366056490503,0.0177147918511957,0.764079276036761,5361508,5361712,206,0.975,1.179,0.204,1,0,2.12,0,NA
1,1,2,6,"v","eb4",0.504,1,0.3,1,0.6,0,123.299787998199,127.057014942169,0,1,0.299968004226685,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.968004226685,4073631,123.3,4077389,127.06,4074134,123.8,4074434,124.1,4075024,124.69,4075024,124.69,4075024,124.69,4075334,125,NA,NA,NA,NA,NA,NA,3758,3.76000000000001,999.468085106382,NA,NA,NA,0.589636846767051,0.691708940601766,1.19720389060076,1.01099079021305,1.21089173976399,0.955852906569019,4074405,4074549,146,0.774,0.918,0.144,1,0,1.7,1,NA
1,1,2,7,"a","eb4",0.913,0,0.4,1,0.6,0.11598180042333,85.2798750400543,91.120484828949,0.279844999313354,1,0.459968090057373,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,459.968090057373,5365157,85.28,5370998,91.12,5366063,86.19,5366473,86.6,5367063,87.19,5367063,87.19,5367063,87.19,5367534,87.66,5366463,86.59,5366344,86.47,5366344,86.47,5841,5.84,1000.17123287671,NA,NA,NA,-0.042810746973723,-0.0627840486122151,-0.236203153327808,-0.146356813202182,-0.295146021395951,0.682605053996732,5366348,5366462,116,1.191,1.305,0.114,1,0,2.38,0,NA
1,1,2,7,"v","eb4",0.812,1,0.3,1,0.6,0,127.791243076324,132.000792980194,0,1,0.309952020645142,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.952020645142,4078123,127.79,4082333,132,4078934,128.6,4079234,128.9,4079824,129.49,4079824,129.49,4079824,129.49,4080145,129.81,NA,NA,NA,NA,NA,NA,4210,4.20999999999999,1000,NA,NA,NA,0.486182462356067,0.494235578274124,0.615992961087682,0.658681383570666,0.466120460584588,0.285192109254286,4079151,4079265,116,1.028,1.142,0.114,1,0,2.02,1,NA
1,1,2,8,"a","eb4",0.665,0,0.4,1,0.6,0.243370270621886,91.8556518554688,95.4165558815002,0.260066032409668,1,0.299945831298828,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.945831298828,5371733,91.86,5375294,95.42,5372393,92.52,5372803,92.93,5373393,93.52,5373393,93.52,5373393,93.52,5373704,93.83,5372904,93.03,5372654,92.78,5372654,92.78,3561,3.56,1000.2808988764,NA,NA,NA,-0.430705639208739,-0.411248065031498,-0.298117661029329,-0.307253223107962,-0.357648313761346,0.264509338580157,5372658,5372902,246,0.925,1.169,0.244,1,0,1.97,0,NA
1,1,2,8,"v","eb4",0.911,0,0.5,1,0.6,0,132.735213041306,137.096570014954,0,1,0.380018949508667,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,380.018949508667,4083067,132.74,4087429,137.1,4083974,133.64,4084474,134.14,4085064,134.73,4085064,134.73,4085064,134.73,4085455,135.12,NA,NA,NA,NA,NA,NA,4362,4.35999999999999,1000.45871559633,NA,NA,NA,0.661677000295247,0.666343301418589,1.16448090766591,1.09006266711577,1.11247378740736,2.06537402488108,4084193,4084305,114,1.126,1.238,0.112,1,0,2.38,1,NA
1,1,2,9,"a","eb4",0.751,0,0.3,1,0.6,0.130060073021235,96.1500618457794,99.4166560173035,0.260015964508057,1,0.330080986022949,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.080986022949,5376027,96.15,5379294,99.42,5376773,96.9,5377083,97.21,5377673,97.8,5377673,97.8,5377673,97.8,5378014,98.14,5377173,97.3,5377034,97.16,5377034,97.16,3267,3.27,999.082568807341,NA,NA,NA,-0.136846767050487,-0.12681804259828,-0.205863148993117,-0.09386071744907,-0.366939335521631,0.362263284139609,5377038,5377172,136,1.011,1.145,0.134,1,0,1.98999999999999,0,NA
1,1,2,9,"v","eb4",0.953,0,0.5,1,0.6,0,137.833451032639,142.744472980499,0,1,0.349948883056641,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.948883056641,4088166,137.83,4093077,142.74,4089114,138.78,4089614,139.28,4090204,139.87,4090204,139.87,4090204,139.87,4090565,140.23,NA,NA,NA,NA,NA,NA,4911,4.91,1000.20366598778,NA,NA,NA,0.804753469146737,0.808141857274354,1.06458994066497,1.08854671705737,0.890119082767444,0.061259051515916,4089335,4089497,164,1.169,1.331,0.162,1,0,2.39999999999998,1,NA
1,1,3,1,"a","eb4",0.665,0,0.4,1,0.7,0.259008474772371,39.3270070552826,42.5018131732941,0.33194899559021,1,0.310247898101807,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.247898101807,5844716,39.33,5847891,42.5,5845393,40,5845813,40.42,5846523,41.13,5846523,41.13,5846523,41.13,5846844,41.45,5845997,40.61,5845726,40.34,5845726,40.34,3175,3.17,1001.57728706625,NA,NA,NA,-0.107511489265254,-0.0638599664286113,-0.276974814021387,-0.176707849157027,-0.317297756126365,0.539411766850011,5845731,5845995,266,1.015,1.279,0.264,1,0,2.12,0,NA
1,1,3,1,"v","eb4",0.751,1,0.4,1,0.7,0,110.236973047256,114.46235203743,0,1,0.290009021759033,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.009021759033,4505529,110.24,4509754,114.46,4506274,110.98,4506674,111.38,4507366,112.07,4507366,112.07,4507366,112.07,4507664,112.37,NA,NA,NA,NA,NA,NA,4225,4.22,1001.18483412322,NA,NA,NA,0.167634419184463,0.153098225367697,0.167480165086784,0.160115536095281,0.178504456626689,0.719368779927124,4506532,4506648,118,1.003,1.119,0.116,1,0,2.13000000000001,1,NA
1,1,3,10,"a","eb4",0.991,0,0.3,1,0.7,0.176952353744359,77.0539200305939,80.4785091876984,0.260107040405273,1,0.327569961547852,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,327.569961547852,5882442,77.05,5885867,80.48,5883453,78.06,5883763,78.37,5884474,79.08,5884474,79.08,5884474,79.08,5884814,79.42,5883893,78.5,5883714,78.32,5883714,78.32,3425,3.43000000000001,998.542274052476,NA,NA,NA,-0.0767939209037526,-0.0014900292211287,-0.615366189258597,-0.431599720947046,-0.619218812414248,1.07752584956996,5883719,5883891,174,1.277,1.449,0.172,1,0,2.37,0,NA
1,1,3,10,"v","eb4",0.973,1,0.5,0,0.7,0,148.652937173843,152.902270078659,0,1,0.269881010055542,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,269.881010055542,4543945,148.65,4548194,152.9,4544914,149.62,4545414,150.12,4546104,150.81,4546104,150.81,4546104,150.81,4546384,151.09,NA,NA,NA,NA,NA,NA,4249,4.25,999.764705882353,NA,NA,NA,0.19948525705833,0.21050374681907,0.162495801872756,0.17533603030937,0.149938508006703,1.0638477993604,4545134,4545290,158,1.189,1.345,0.156,1,0,2.44,1,NA
1,1,3,11,"a","eb4",0.896,1,0.5,1,0.7,0.0474599548777418,81.2105929851532,85.1024529933929,0.259959936141968,1,0.310106992721558,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.106992721558,5886599,81.21,5890491,85.1,5887513,82.12,5888033,82.64,5888743,83.35,5888743,83.35,5888743,83.35,5889064,83.67,5887823,82.43,5887774,82.38,5887773,82.38,3892,3.89,1000.51413881748,NA,NA,NA,-0.267004261689824,-0.30236555935421,-0.494831163473555,-0.456300728089087,-0.493762917035725,-0.0509939381726696,5887779,5887821,44,1.18,1.222,0.042,1,0,2.46000000000001,0,NA
1,1,3,11,"v","eb4",0.64,0,0.5,1,0.7,0,153.636641025543,156.910427093506,0,1,0.300107002258301,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.107002258301,4548929,153.64,4552202,156.91,4549554,154.26,4550054,154.76,4550744,155.45,4550744,155.45,4550744,155.45,4551054,155.76,NA,NA,NA,NA,NA,NA,3273,3.27000000000001,1000.91743119266,NA,NA,NA,0.343052610545967,0.229767411344028,0.266194272217301,0.336452677115826,0.0365415511562544,1.14029453494302,4549786,4549928,144,0.857,0.999,0.142,1,0,2.12,1,NA
1,1,3,12,"a","eb4",0.76,1,0.3,1,0.7,0.0897608609704225,85.840261220932,89.3825612068176,0.279829978942871,1,0.309983015060425,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.983015060425,5891229,85.84,5894771,89.38,5892003,86.61,5892313,86.92,5893023,87.63,5893023,87.63,5893023,87.63,5893344,87.95,5892373,86.98,5892283,86.89,5892283,86.89,3542,3.53999999999999,1000.56497175141,NA,NA,NA,-0.502664674498156,-0.52379762742916,-0.447998800602066,-0.42798353909465,-0.553052111012696,0.11853506373474,5892289,5892371,84,1.06,1.142,0.0820000000000001,1,0,2.11,0,NA
1,1,3,12,"v","eb4",0.682,0,0.3,1,0.7,0,157.644132137299,160.814330101013,0,1,0.360080003738403,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,360.080003738403,4552936,157.64,4556106,160.81,4553614,158.32,4553914,158.62,4554604,159.31,4554604,159.31,4554604,159.31,4554975,159.68,NA,NA,NA,NA,NA,NA,3170,3.17000000000002,999.999999999995,NA,NA,NA,-0.0433028245251453,-0.0649237990010317,0.085862113366864,0.0705194316706505,0.037105307255883,0.939392380189325,4553860,4553992,134,0.924,1.056,0.132,1,0,2.04000000000002,1,NA
1,1,3,13,"a","eb4",0.536,1,0.3,0,0.7,0.308514293633089,90.1184811592102,93.9506931304932,0.270045042037964,1,0.33996319770813,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,339.96319770813,5895507,90.12,5899339,93.95,5896053,90.66,5896363,90.97,5897073,91.68,5897073,91.68,5897073,91.68,5897424,92.03,5896633,91.24,5896324,90.93,5896324,90.93,3832,3.83,1000.52219321149,NA,NA,NA,-0.40988568889366,-0.465382344257455,-0.591100188375604,-0.525934516145724,-0.618634273904424,0.374335537363427,5896329,5896639,312,0.822,1.132,0.31,1,0,1.91,0,NA
1,1,3,13,"v","eb4",0.941,0,0.3,0,0.7,0,161.549337148666,164.830473184586,0,1,0.279613018035889,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,279.613018035889,4556841,161.55,4560122,164.83,4557774,162.48,4558074,162.78,4558764,163.47,4558764,163.47,4558764,163.47,4559054,163.76,NA,NA,NA,NA,NA,NA,3281,3.28,1000.30487804878,NA,NA,NA,0.399417857345227,0.429824019335215,0.450793692144705,0.51203700648781,0.290223239182495,0.358566663952393,4557998,4558162,166,1.157,1.321,0.164,1,0,2.20999999999998,1,NA
1,1,3,14,"a","eb4",0.89,0,0.4,0,0.7,0.160871310196037,94.6890931129456,98.4147651195526,0.280019044876099,1,0.318388938903809,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,318.388938903809,5900077,94.69,5903803,98.41,5900983,95.59,5901403,96.01,5902113,96.72,5902113,96.72,5902113,96.72,5902443,97.05,5901433,96.04,5901264,95.87,5901264,95.87,3726,3.72,1001.61290322581,NA,NA,NA,-0.688013885533815,-0.625518889469288,-0.301807564872224,-0.417879286346957,-0.235981190635644,0.764398608755624,5901269,5901431,164,1.192,1.354,0.162,1,0,2.36,0,NA
1,1,3,14,"v","eb4",0.83,1,0.3,1,0.7,0,165.565541982651,168.774253129959,0,1,0.279553890228271,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.553890228271,4560857,165.57,4564066,168.77,4561674,166.38,4561974,166.68,4562664,167.37,4562664,167.37,4562664,167.37,4562954,167.66,NA,NA,NA,NA,NA,NA,3209,3.20000000000002,1002.81249999999,NA,NA,NA,0.391216564821525,0.4257783026605,0.409263163312795,0.439917330971361,0.343306105042155,0.962497055828133,4561906,4562052,148,1.049,1.195,0.146,1,0,2.09,1,NA
1,1,3,15,"a","eb4",0.8,0,0.5,1,0.7,0.154582671993121,99.1530110836029,102.910706043243,0.279950857162476,1,0.379859924316406,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,379.859924316406,5904541,99.15,5908299,102.91,5905363,99.97,5905884,100.5,5906593,101.2,5906593,101.2,5906593,101.2,5906984,101.59,5905803,100.41,5905644,100.25,5905644,100.25,3758,3.75999999999999,999.468085106385,NA,NA,NA,-0.706563718078333,-0.608460201019988,-0.670806513330328,-0.656099948720339,-0.66892265297934,0.641742120655402,5905649,5905801,154,1.108,1.26,0.152,1,0,2.44,0,NA
1,1,3,15,"v","eb4",0.917,1,0.3,1,0.7,0,169.508792161942,173.03822517395,0,1,0.310096025466919,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.096025466919,4564801,169.51,4568330,173.04,4565704,170.41,4566003,170.71,4566694,171.4,4566694,171.4,4566694,171.4,4567014,171.72,NA,NA,NA,NA,NA,NA,3529,3.53,999.716713881019,NA,NA,NA,0.0296439446129437,0.0360416801687947,0.205096079582423,0.223118395550829,0.0786767013349229,0.300827903628297,4565920,4566084,166,1.119,1.283,0.164,1,0,2.21000000000001,1,NA
1,1,3,16,"a","eb4",0.578,0,0.3,1,0.7,0.113506080247423,103.627605199814,107.422917127609,0.259629011154175,1,0.320092916488647,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.092916488647,5909015,103.63,5912811,107.42,5909604,104.21,5909913,104.52,5910623,105.23,5910623,105.23,5910623,105.23,5910954,105.56,5909983,104.59,5909863,104.47,5909863,104.47,3796,3.79000000000001,1001.58311345646,NA,NA,NA,-0.340596397992324,-0.295494869056784,-0.576210757363245,-0.448555184604786,-0.694813502608011,-0.218296520473156,5909869,5909981,114,0.854,0.966,0.112,1,0,1.93000000000001,0,NA
1,1,3,16,"v","eb4",0.931,0,0.5,1,0.7,0,173.77202296257,177.614300966263,0,1,0.300022840499878,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.022840499878,4569064,173.77,4572906,177.61,4569994,174.7,4570494,175.2,4571184,175.89,4571184,175.89,4571184,175.89,4571494,176.2,NA,NA,NA,NA,NA,NA,3842,3.84,1000.52083333333,NA,NA,NA,0.419339542457346,0.394243048367073,-0.318177913625315,-0.0775170757515411,-0.634089854639013,0.81298573285071,4570212,4570380,170,1.148,1.316,0.168,1,0,2.42999999999998,1,NA
1,1,3,17,"a","eb4",0.686,1,0.3,1,0.7,0.181917636334208,108.156307220459,111.454964160919,0.26903510093689,1,0.320121049880981,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.121049880981,5913544,108.16,5916843,111.45,5914244,108.86,5914553,109.16,5915263,109.87,5915263,109.87,5915263,109.87,5915594,110.2,5914703,109.31,5914514,109.12,5914514,109.12,3299,3.29000000000001,1002.73556231003,NA,NA,NA,-0.574490699734278,-0.545098907587836,-0.63930619230872,-0.600880749510348,-0.658220826511349,0.177588675091759,5914519,5914701,184,0.975,1.157,0.182,1,0,2.04000000000001,0,NA
1,1,3,17,"v","eb4",0.561,1,0.3,0,0.7,0,178.349543094635,181.174232006073,0,1,0.299948930740356,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,299.948930740356,4573641,178.35,4576466,181.17,4574204,178.91,4574504,179.21,4575194,179.9,4575194,179.9,4575194,179.9,4575504,180.21,NA,NA,NA,NA,NA,NA,2825,2.81999999999999,1001.77304964539,NA,NA,NA,0.278993060215381,0.311037244188785,0.20255000483007,0.26298603355541,0.12120445247106,0.477936472788111,4574434,4574560,128,0.793,0.919,0.126,1,0,1.86000000000001,1,NA
1,1,3,18,"a","eb4",0.737,1,0.4,1,0.7,0.1393997035421,112.188415050507,115.543044090271,0.277556896209717,1,0.310034036636353,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.034036636353,5917576,112.19,5920931,115.54,5918326,112.94,5918743,113.35,5919453,114.06,5919453,114.06,5919453,114.06,5919774,114.38,5918744,113.35,5918604,113.21,5918604,113.21,3355,3.35000000000001,1001.49253731343,NA,NA,NA,-0.305107764983761,-0.237724361911161,-0.526666802270501,-0.415780586928334,-0.617065249483319,-0.634989528895208,5918609,5918741,134,1.033,1.165,0.132,1,0,2.19,0,NA
1,1,3,18,"v","eb4",0.552,0,0.4,1,0.7,0,181.909250020981,185.014395952225,0,1,0.270062923431396,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.062923431396,4577201,181.91,4580306,185.01,4577744,182.45,4578144,182.85,4578834,183.54,4578834,183.54,4578834,183.54,4579114,183.82,NA,NA,NA,NA,NA,NA,3105,3.09999999999999,1001.61290322581,NA,NA,NA,0.139213212729599,0.145020016444914,0.176753379717944,0.223696985988275,0.0207309794325745,0.541866019202639,4577982,4578140,160,0.781,0.939,0.158,1,0,1.91,1,NA
1,1,3,19,"a","eb4",0.639,1,0.4,1,0.7,0.0762224153674839,116.277026176453,119.647141218185,0.289976119995117,1,0.299828052520752,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.828052520752,5921665,116.28,5925035,119.65,5922313,116.92,5922733,117.34,5923443,118.05,5923443,118.05,5923443,118.05,5923754,118.36,5922683,117.3,5922604,117.21,5922603,117.21,3370,3.37,999.999999999999,NA,NA,NA,-0.542508044722394,-0.5565397106584,-0.680197122914267,-0.668939747484849,-0.616227130298961,-0.123322656326581,5922609,5922681,74,0.944,1.016,0.072,1,0,2.08,0,NA
1,1,3,19,"v","eb4",0.856,1,0.4,1,0.7,0,185.732860088348,189.134552955627,0,1,0.259979009628296,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.979009628296,4581025,185.73,4584426,189.13,4581874,186.58,4582276,186.98,4582964,187.67,4582964,187.67,4582964,187.67,4583234,187.94,NA,NA,NA,NA,NA,NA,3401,3.40000000000001,1000.29411764706,NA,NA,NA,0.276398469489701,0.275352538417197,0.84187439369016,0.682903070779429,0.973850852028608,1.65039833471032,4582094,4582234,142,1.069,1.209,0.14,1,0,2.21000000000001,1,NA
1,1,3,2,"a","eb4",0.586,0,0.5,1,0.7,0.197434634026998,43.2359220981598,46.6858921051025,0.269994020462036,1,0.31986403465271,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.86403465271,5848625,43.24,5852075,46.69,5849223,43.83,5849743,44.35,5850453,45.06,5850453,45.06,5850453,45.06,5850784,45.39,5849693,44.3,5849493,44.1,5849493,44.1,3450,3.45,1000,NA,NA,NA,-0.350836382723008,-0.379655405120418,-0.427080777478664,-0.425038203603306,-0.40019325227474,0.104769353755415,5849499,5849691,194,0.874,1.066,0.192,1,0,2.15,0,NA
1,1,3,2,"v","eb4",0.555,0,0.5,0,0.7,0,115.19660615921,118.9265229702,0,1,0.289726972579956,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,289.726972579956,4510489,115.2,4514219,118.93,4511034,115.74,4511534,116.24,4512224,116.93,4512224,116.93,4512224,116.93,4512524,117.23,NA,NA,NA,NA,NA,NA,3730,3.73,999.999999999999,NA,NA,NA,0.713422980916338,0.69211501280989,-0.244527994917502,-0.0284378945781429,-0.340801683499682,0.850552835638646,4511272,4511394,124,0.783,0.905,0.122,1,0,2.03,1,NA
1,1,3,20,"a","eb4",0.875,0,0.4,1,0.7,0.032205791286173,120.38134598732,123.855176210403,0.278058052062988,1,0.330065965652466,"2020-10-23",1243,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.065965652466,5925769,120.38,5929243,123.86,5926656,121.27,5927073,121.68,5927783,122.39,5927783,122.39,5927783,122.39,5928124,122.74,5926973,121.58,5926934,121.54,5926934,121.54,3474,3.48,998.275862068964,NA,NA,NA,-0.183525243578388,-0.141540168799568,-0.389517269183219,-0.327058734539208,-0.398027058476181,0.863850625617218,5926939,5926971,34,1.17,1.202,0.032,1,0,2.36,0,NA
1,1,3,20,"v","eb4",0.784,0,0.4,1,0.7,0,189.868662118912,193.342741012573,0,1,0.26998496055603,"2020-10-23",1220,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.98496055603,4585160,189.87,4588634,193.34,4585934,190.64,4586334,191.04,4587024,191.73,4587024,191.73,4587024,191.73,4587304,192.01,NA,NA,NA,NA,NA,NA,3474,3.47,1001.15273775216,NA,NA,NA,0.4920477285402,0.549289768067448,0.413313599761784,0.481047009180896,0.298560089041256,0.83447456403875,4586166,4586292,128,1.006,1.132,0.126,1,0,2.13999999999999,1,NA
